id,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,valence,year,duration-min,popularity
12412,0.0855,0.514,0.657,No,0,0,0.257,-7.451,Major,15-09-1967,0.0333,80.635,0.71,1967,3,average
10836,0.181,0.365,0.767,Yes,0.000856,9,0.0942,-6.185,Minor,09-09-2001,0.0681,94.174,0.422,2001,4.1,high
13443,0.019,0.598,0.65,No,0.0482,7,0.0775,-14.281,Major,01-01-1986,0.0402,90.673,0.595,1986,4.7,high
14093,0.959,0.492,0.313,No,0.408,1,0.293,-15.228,Minor,01-01-1945,0.229,151.646,0.532,1945,2.4,very low
7117,0.746,0.322,0.175,No,0.703,5,0.0915,-16.905,Major,01-01-1963,0.0369,75.86,0.182,1963,10.7,very low
11979,0.986,0.597,0.272,No,0.891,8,0.118,-10.551,Major,01-01-1964,0.0655,68.128,0.0688,1964,5.7,low
4927,0.936,0.52,0.173,No,0.018,2,0.0728,-12.781,Major,01-01-1941,0.0569,85.618,0.572,1941,3.2,very low
12190,0.399,0.852,0.486,No,9.52E-06,9,0.0745,-9.101,Minor,01-01-2002,0.0419,126.095,0.828,2002,5.4,average
3071,0.0166,0.664,0.785,No,0,8,0.0496,-4.985,Major,01-01-2011,0.0688,103.91,0.688,2011,3,average
6826,0.979,0.524,0.278,No,0.894,0,0.0646,-27.092,Major,01-01-1936,0.0735,149.591,0.397,1936,1.6,very low
3593,0.327,0.296,0.551,No,0.593,2,0.0668,-12.824,Major,01-01-1996,0.0392,124.463,0.236,1996,4.8,average
5209,0.0551,0.571,0.858,No,0.665,2,0.0943,-7.066,Major,01-01-1978,0.0326,92.523,0.716,1978,3.2,average
3690,0.0155,0.498,0.655,No,0,6,0.114,-6.576,Major,08-06-2012,0.035,146.874,0.158,2012,5,average
3985,0.602,0.573,0.426,No,0,0,0.393,-14.448,Major,01-01-1978,0.0349,98.719,0.724,1978,3.1,average
12007,0.239,0.339,0.95,No,0.0007,2,0.97,-8.323,Major,14-11-1979,0.0649,109.583,0.323,1979,4.9,low
10472,0.285,0.458,0.696,No,0,11,0.123,-4.742,Major,09-07-2015,0.0402,174.141,0.418,2015,3.5,high
3983,0.0398,0.757,0.825,No,2.63E-06,7,0.0798,-4.062,Minor,01-01-2012,0.0701,95.01,0.446,2012,4.1,high
5049,0.993,0.658,0.273,No,0.415,8,0.12,-10.822,Minor,08-03-1942,0.108,137.932,0.927,1942,2.9,very low
11280,0.365,0.643,0.486,No,0.789,8,0.0926,-9.653,Minor,01-11-1982,0.0395,110.579,0.714,1982,3.2,low
892,0.78,0.375,0.219,No,0.00141,1,0.109,-13.112,Major,30-09-1997,0.0288,143.447,0.197,1997,3.5,average
13688,0.801,0.367,0.107,No,5.40E-06,10,0.868,-16.115,Major,01-01-1939,0.417,210.351,0.479,1939,2.4,very low
8937,0.407,0.41,0.602,Yes,0.142,5,0.635,-9.545,Major,11-12-2020,0.0589,134.224,0.393,2020,3.1,high
5557,0.925,0.415,0.279,No,1.91E-06,2,0.193,-8.762,Major,01-01-1941,0.0672,174.619,0.164,1941,4.6,very low
12209,0.287,0.615,0.614,No,0,3,0.122,-5.233,Major,06-07-2012,0.0331,153.783,0.517,2012,4.9,average
1888,0.88,0.298,1,No,0.889,6,0.403,-19.537,Major,01-01-1938,0.095,93.226,1.00E-05,1938,1.2,very low
14792,0.474,0.529,0.36,Yes,0,4,0.0446,-10.84,Major,01-01-2014,0.113,129.387,0.553,2014,4,high
716,0.0275,0.634,0.917,No,0.00331,4,0.285,-3.578,Minor,28-12-2013,0.403,127.789,0.436,2013,4.5,very low
13415,0.154,0.742,0.663,No,0,10,0.197,-5.06,Minor,01-01-1967,0.0321,113.005,0.913,1967,2.4,low
6203,0.0221,0.49,0.618,Yes,3.77E-06,1,0.259,-5.655,Major,03-07-2020,0.104,99.7,0.286,2020,3.4,very high
12470,0.384,0.505,0.881,No,0,2,0.323,-4.245,Major,01-01-1971,0.0542,166.135,0.821,1971,3,low
13971,0.142,0.794,0.632,Yes,0,0,0.128,-6.163,Major,12-08-2016,0.0649,145.926,0.355,2016,4.9,high
10410,0.994,0.656,0.184,No,0.239,4,0.117,-12.846,Major,01-12-1938,0.0397,117.847,0.657,1938,3.1,very low
10250,0.934,0.447,0.449,No,0.961,2,0.0697,-10.634,Major,01-01-2013,0.0376,92.468,0.036,2013,5.3,high
1003,0.0811,0.757,0.78,No,0,1,0.113,-5.038,Major,12-11-2002,0.319,97.917,0.59,2002,3.9,average
12769,0.0051,0.926,0.669,Yes,0,1,0.0887,-11.271,Major,01-01-1992,0.301,128.462,0.642,1992,4.4,high
10959,8.72E-05,0.516,0.942,No,0.000726,2,0.079,-3.803,Major,03-02-2018,0.105,92.495,0.472,2018,3.1,very low
6348,0.941,0.679,0.169,No,0.000147,3,0.0814,-16.611,Major,11-11-1965,0.0376,107.149,0.563,1965,2.9,very low
7671,0.972,0.477,0.0912,No,0.874,0,0.235,-16.069,Minor,28-07-1951,0.0332,106.914,0.107,1951,2.8,very low
12375,0.468,0.378,0.324,No,0.963,3,0.226,-18.297,Major,01-01-1987,0.0373,54.64,0.0396,1987,3.1,low
9146,0.843,0.378,0.246,No,0.863,1,0.118,-18.576,Major,01-01-1945,0.0447,142.322,0.0812,1945,11,very low
4612,0.929,0.469,0.132,No,0,10,0.0873,-14.001,Major,06-12-2005,0.0807,67.011,0.36,2005,4.7,high
13359,0.119,0.4,0.795,Yes,0,10,0.159,-3.731,Minor,02-08-2019,0.461,190.097,0.702,2019,3.1,high
15082,0.852,0.593,0.364,No,8.64E-06,11,0.148,-8.346,Major,19-03-1962,0.0388,125.854,0.388,1962,2.6,low
10184,0.565,0.703,0.722,No,1.94E-05,4,0.28,-6.475,Major,01-01-1969,0.035,125.396,0.973,1969,2.7,low
15803,0.006,0.806,0.674,No,0.758,11,0.114,-8.566,Minor,13-05-2016,0.0867,126.017,0.198,2016,7.5,very low
6174,0.223,0.789,0.72,No,0,8,0.129,-5.652,Minor,19-12-2019,0.218,122.031,0.664,2019,2.8,very high
10474,0.816,0.69,0.246,No,0,1,0.201,-20.599,Major,26-08-1927,0.96,91.734,0.558,1927,2.1,very low
9427,0.996,0.471,0.0088,No,0.904,4,0.0805,-32.859,Minor,01-01-1951,0.0438,39.875,0.039,1951,1.7,very low
4907,0.763,0.451,0.827,No,0.863,2,0.102,-9.352,Minor,18-08-1997,0.0312,124.296,0.934,1997,3.2,average
1099,0.193,0.544,0.579,No,1.43E-05,8,0.117,-8.52,Major,14-08-2014,0.0712,109.769,0.294,2014,5.1,high
2264,0.00201,0.808,0.835,No,0.00405,9,0.0908,-3.834,Major,25-12-2020,0.0594,127.975,0.379,2020,2.7,very low
8173,0.989,0.174,0.209,No,9.78E-05,4,0.128,-15.973,Major,01-07-1953,0.044,81.194,0.0419,1953,3.8,very low
3884,0.127,0.617,0.879,No,5.71E-05,0,0.339,-7.564,Minor,13-10-1978,0.0455,114.453,0.746,1978,4.1,high
14906,0.0507,0.598,0.773,Yes,0,5,0.133,-5.624,Minor,13-11-2020,0.426,80.777,0.707,2020,2.5,high
853,0.878,0.316,0.361,Yes,2.67E-05,9,0.0797,-10.381,Major,11-12-2020,0.0488,74.952,0.221,2020,4.1,very high
13683,0.263,0.681,0.453,No,0,7,0.0543,-6.09,Major,26-04-2019,0.0278,125.772,0.348,2019,3.6,high
15678,0.0111,0.634,0.892,Yes,1.09E-05,7,0.673,-5.213,Major,11-11-2003,0.102,117.306,0.679,2003,3.2,average
7047,0.936,0.594,0.54,No,0.879,8,0.242,-10.699,Minor,01-01-1930,0.0507,108.376,0.772,1930,3.2,very low
8511,0.991,0.381,0.105,No,1.48E-05,0,0.102,-16.361,Major,01-01-1953,0.0431,124.38,0.137,1953,3.1,very low
15048,0.977,0.786,0.434,No,0.00169,0,0.0876,-8.45,Major,01-01-1930,0.0919,87.478,0.924,1930,3.2,very low
13745,0.0371,0.585,0.722,No,0.879,0,0.0755,-9.234,Major,01-01-1968,0.034,91.118,0.6,1968,2,low
15069,0.069,0.843,0.359,Yes,0,0,0.12,-7.417,Major,27-05-2016,0.461,81.987,0.156,2016,2.7,high
10925,0.976,0.584,0.201,No,0,9,0.689,-13.271,Minor,01-01-1923,0.0575,82.549,0.58,1923,3.3,very low
5434,0.000316,0.163,0.831,Yes,0.578,9,0.0851,-10.63,Major,01-01-1991,0.0576,147.551,0.292,1991,5.8,low
3527,0.556,0.708,0.256,No,0,1,0.187,-22.212,Major,27-11-1936,0.952,111.264,0.722,1936,2.3,very low
10091,0.0107,0.35,0.845,Yes,0,7,0.123,-5.614,Major,01-01-2010,0.2,99.643,0.45,2010,3.9,high
11265,0.879,0.362,0.426,No,0.704,5,0.132,-19.731,Major,01-01-1935,0.0405,90.319,0.566,1935,3.9,very low
14131,0.337,0.706,0.485,Yes,0,8,0.122,-9.671,Major,21-07-2017,0.331,115.414,0.144,2017,3.4,high
4225,0.531,0.681,0.892,No,1.13E-06,5,0.125,-13.243,Major,22-07-1987,0.0799,96.121,0.493,1987,3.9,low
2660,0.939,0.156,0.142,No,0.134,10,0.125,-18.408,Major,01-01-1947,0.0485,67.204,0.111,1947,11.3,very low
8835,0.59,0.845,0.567,No,0.00142,5,0.0811,-8.118,Minor,13-11-2015,0.0956,125.02,0.793,2015,3.4,high
3234,0.00947,0.593,0.712,No,0.218,7,0.061,-12.946,Major,07-05-1993,0.0411,131.412,0.45,1993,6.1,average
9307,0.992,0.355,0.0685,No,0.837,10,0.177,-23.821,Minor,01-01-1947,0.036,73.189,0.0594,1947,4.3,very low
11104,0.922,0.422,0.264,No,0,8,0.132,-7.064,Major,30-08-2013,0.0322,119.93,0.331,2013,4.5,very high
1488,0.00451,0.552,0.725,Yes,0.000158,10,0.116,-7.09,Minor,30-10-1995,0.0319,111.243,0.558,1995,5.5,high
6020,0.663,0.486,0.285,No,0,10,0.417,-11.778,Major,26-03-1964,0.0716,81.804,0.491,1964,2.5,low
7664,0.54,0.731,0.502,No,1.91E-05,8,0.116,-6.508,Major,19-05-2009,0.0356,137.959,0.637,2009,3.3,high
3131,0.789,0.53,0.122,No,0,5,0.681,-17.243,Minor,01-01-1949,0.0595,106.768,0.255,1949,0.5,very low
14797,0.0168,0.594,0.799,No,0.00231,2,0.085,-7.938,Major,01-11-1980,0.0295,143.047,0.672,1980,8.1,low
12855,0.03,0.795,0.582,No,2.76E-05,5,0.0806,-4.472,Major,01-01-2007,0.068,93.107,0.627,2007,3.5,average
1433,0.971,0.606,0.254,No,0.000642,5,0.188,-13.111,Major,01-01-1937,0.0573,131.883,0.602,1937,2.8,very low
1513,0.08,0.646,0.728,No,0,0,0.19,-6.123,Major,30-09-2014,0.0327,107.976,0.385,2014,4.1,average
12043,0.838,0.421,0.443,No,1.78E-06,4,0.201,-11.683,Major,14-05-1965,0.0281,97.896,0.45,1965,2.9,low
7838,0.985,0.504,0.0593,No,0.871,0,0.103,-23.374,Major,01-10-1964,0.048,87.195,0.39,1964,3.2,very low
15287,0.0994,0.791,0.59,No,0.00203,1,0.065,-9.206,Minor,01-01-2010,0.0793,119.951,0.714,2010,3.4,high
10098,0.166,0.567,0.309,Yes,0,8,0.12,-14.254,Major,15-11-2011,0.385,65.041,0.509,2011,5.4,average
1598,0.288,0.715,0.398,No,0,1,0.0692,-7.632,Major,24-04-1996,0.0274,120.084,0.29,1996,4.3,average
9413,0.716,0.392,0.459,No,0.0366,4,0.0851,-10.411,Minor,11-02-2013,0.0319,135.803,0.523,2013,5.3,very low
13661,0.0255,0.353,0.957,No,0.00127,4,0.328,-4.073,Major,22-01-2021,0.332,190.322,0.864,2021,4.1,very low
9267,0.887,0.634,0.311,No,0.588,4,0.159,-18.59,Major,24-07-1984,0.0511,130.238,0.88,1984,2.1,low
1159,0.74,0.429,0.654,No,0.942,7,0.723,-12.223,Minor,01-01-1955,0.044,114.509,0.723,1955,6.1,very low
1096,0.993,0.517,0.247,No,0,7,0.16,-11.744,Major,31-12-1946,0.0526,153.866,0.759,1946,3.4,very low
4344,0.0908,0.761,0.933,No,8.53E-05,10,0.0606,-5.38,Major,21-11-2014,0.056,122.959,0.836,2014,3.9,high
11893,0.969,0.373,0.264,No,0.00869,8,0.296,-7.393,Minor,01-01-1974,0.0571,63.924,0.435,1974,2.6,average
13695,0.165,0.46,0.511,No,0,6,0.122,-6.125,Minor,28-08-2007,0.0274,72.934,0.324,2007,4.4,average
6178,0.11,0.709,0.918,Yes,0,1,0.08,-4.446,Major,01-01-2001,0.238,158.111,0.662,2001,4.7,average
14434,0.107,0.702,0.591,No,6.81E-06,5,0.0936,-6.741,Minor,22-01-2021,0.103,170.042,0.583,2021,3.9,high
229,0.995,0.474,0.00427,No,0.893,2,0.0836,-27.399,Minor,01-01-1965,0.0563,97.584,0.219,1965,5,low
9071,0.000229,0.553,0.922,No,0.000463,3,0.3,-4.534,Minor,03-01-2013,0.0492,129.009,0.28,2013,2.6,low
8798,0.0751,0.428,0.656,No,0.181,11,0.15,-3.712,Major,27-05-2016,0.075,79.648,0.355,2016,3.6,high
10690,0.984,0.427,0.122,No,0.713,8,0.174,-19.416,Major,01-01-1960,0.0407,118.531,0.0676,1960,5.1,very low
5808,0.0275,0.516,0.595,No,0,5,0.109,-4.63,Major,12-05-2017,0.0313,119.972,0.222,2017,5.7,very high
1939,0.23,0.888,0.815,No,0.000424,11,0.127,-4.909,Minor,30-11-1982,0.0404,127.273,0.961,1982,4,high
13307,0.00225,0.689,0.466,Yes,0.805,7,0.0747,-9.248,Minor,30-12-2013,0.057,130.011,0.416,2013,6.9,very low
4282,0.799,0.346,0.246,No,0.000155,7,0.361,-14.55,Major,01-01-1945,0.0425,201.036,0.764,1945,2.7,very low
2743,0.657,0.631,0.591,No,0,7,0.11,-5.785,Major,27-04-2018,0.0277,97.074,0.489,2018,3.4,high
15222,0.175,0.549,0.543,No,0.0321,5,0.166,-14.671,Minor,05-01-1969,0.0362,74.006,0.968,1969,2.7,average
10850,0.801,0.568,0.597,No,0.17,10,0.309,-9.631,Major,17-08-2017,0.0405,105.415,0.197,2017,4.6,high
8004,0.106,0.951,0.6,No,0,0,0.0712,-4.675,Minor,26-09-2005,0.0685,125.04,0.822,2005,3.6,high
701,0.168,0.672,0.549,No,0,9,0.102,-11.93,Major,09-11-1990,0.029,95.01,0.588,1990,3.8,average
10323,0.452,0.498,0.671,No,2.47E-05,4,0.473,-13.017,Minor,02-10-1975,0.323,121.79,0.412,1975,3.9,low
9068,0.431,0.673,0.73,No,0,8,0.075,-6.876,Minor,21-05-2002,0.0671,134.87,0.788,2002,4.5,average
2830,0.86,0.382,0.205,No,0,1,0.0629,-12.414,Major,01-01-1955,0.0368,139.342,0.249,1955,3.3,very low
3205,0.994,0.528,0.0885,No,0.743,2,0.104,-32.92,Major,01-01-1956,0.0609,109.968,0.674,1956,1.3,very low
9232,0.0307,0.863,0.476,Yes,0.0515,8,0.0706,-10.019,Minor,01-01-1998,0.0932,115.459,0.783,1998,4.8,average
235,0.484,0.655,0.676,Yes,0,5,0.212,-5.959,Minor,18-04-2019,0.0378,141.989,0.827,2019,2.7,high
14125,0.00321,0.596,0.947,No,3.78E-05,11,0.0897,-3.225,Minor,26-03-1999,0.0547,102.238,0.487,1999,2.2,average
1522,0.395,0.413,0.345,No,0,8,0.367,-12.225,Major,01-08-1964,0.039,86.649,0.453,1964,2.4,low
4566,0.000418,0.463,0.836,No,7.38E-06,2,0.25,-2.776,Minor,01-01-2007,0.0381,141.955,0.713,2007,2.8,high
11652,0.71,0.433,0.686,No,0,0,0.909,-8.99,Major,01-01-1965,0.068,172.296,0.898,1965,1.7,low
6828,0.0559,0.495,0.692,No,0.378,4,0.067,-11.235,Minor,01-01-1978,0.0398,180.886,0.851,1978,3,average
2252,0.071,0.375,0.862,Yes,0,11,0.211,-3.363,Minor,07-09-2008,0.255,159.841,0.478,2008,5.6,high
13080,0.989,0.279,0.00461,No,0.982,2,0.0638,-36.886,Minor,01-03-2012,0.0439,69.813,0.039,2012,3,average
6889,0.0171,0.588,0.812,No,0,5,0.111,-4.172,Major,21-04-2013,0.0429,97.98,0.512,2013,3.7,high
10418,0.00194,0.3,0.915,No,0.000332,4,0.147,-5.691,Major,01-01-1981,0.049,147.116,0.51,1981,3.9,average
1293,0.00936,0.522,0.79,Yes,0,1,0.0881,-7.943,Major,01-01-1992,0.0627,122.585,0.743,1992,4.3,average
12552,0.0121,0.365,0.943,No,0.00518,9,0.377,-5.154,Major,27-10-1977,0.0888,137.572,0.581,1977,3.1,low
3390,0.432,0.71,0.185,No,2.08E-06,1,0.209,-24.478,Major,23-12-1936,0.945,115.079,0.419,1936,2.1,very low
3229,0.75,0.468,0.926,No,0.0107,2,0.393,-5.428,Major,01-05-1941,0.09,162.12,0.795,1941,5.2,very low
6831,0.981,0.184,0.0915,No,0.734,2,0.222,-20.03,Minor,01-01-1999,0.0413,119.375,0.0387,1999,2.9,average
12497,0.191,0.632,0.615,No,0.00103,1,0.153,-10.972,Major,01-01-1990,0.0262,141.073,0.912,1990,3.1,average
11804,0.362,0.514,0.419,No,0.00063,2,0.0769,-12.275,Minor,01-01-1963,0.0327,105.932,0.63,1963,3,very low
3142,0.297,0.774,0.376,Yes,0,5,0.165,-9.372,Major,27-03-2020,0.208,122.089,0.391,2020,3.4,very high
13910,0.984,0.481,0.115,No,0.314,2,0.157,-21.831,Major,31-12-1995,0.0485,93.691,0.58,1995,3.4,average
10837,0.0362,0.708,0.757,No,0,7,0.17,-5.121,Major,30-07-1996,0.0791,80.976,0.552,1996,4.2,high
341,0.0366,0.535,0.862,No,0.649,11,0.149,-8.262,Minor,15-12-2017,0.0456,130.059,0.857,2017,1.1,very low
6465,0.0793,0.446,0.632,No,0.000266,1,0.0881,-12.197,Major,21-09-1993,0.034,113.176,0.359,1993,3.9,high
2092,0.206,0.707,0.537,No,0.00357,2,0.0853,-14.635,Major,01-01-1973,0.0488,89.516,0.931,1973,2.5,low
4113,0.987,0.274,0.251,No,9.48E-06,7,0.246,-12.113,Major,01-01-1949,0.0401,126.229,0.11,1949,4.6,very low
12312,0.982,0.484,0.0268,No,0.904,5,0.437,-30.913,Minor,01-01-1957,0.0353,60.79,0.176,1957,2.9,low
11584,0.492,0.519,0.557,No,0.00535,3,0.385,-9.64,Minor,24-09-1971,0.0362,90.197,0.635,1971,3.9,low
5833,0.249,0.618,0.413,No,0.0517,4,0.131,-14.164,Minor,01-01-1971,0.0302,97.84,0.531,1971,3,average
12760,0.993,0.287,0.044,No,0.0133,2,0.12,-22.736,Minor,01-01-1928,0.045,100.564,0.0905,1928,1.8,very low
4657,0.538,0.628,0.186,Yes,0,9,0.545,-16.65,Major,01-01-1940,0.96,172.121,0.346,1940,1.7,very low
7235,0.994,0.524,0.291,No,0.87,5,0.243,-10.645,Major,31-12-1944,0.0721,96.432,0.251,1944,3.5,very low
653,0.722,0.379,0.276,No,0.762,9,0.0916,-13.775,Minor,25-02-1973,0.0292,81.49,0.203,1973,4.2,low
15081,0.266,0.406,0.476,No,1.73E-05,9,0.087,-8.449,Major,01-01-1992,0.0252,108.795,0.44,1992,3.8,average
10126,0.0134,0.637,0.723,Yes,7.87E-05,2,0.196,-5.547,Major,26-07-2019,0.091,143.013,0.228,2019,3.6,high
2425,0.00244,0.58,0.527,No,0.22,0,0.104,-11.542,Major,01-08-2008,0.0664,179.99,0.648,2008,3,average
13179,0.000335,0.431,0.739,No,0.0581,10,0.103,-8.71,Major,01-10-1984,0.03,136.594,0.227,1984,4.9,average
6665,0.0233,0.492,0.945,No,0.182,3,0.133,-4.968,Minor,01-01-1977,0.126,121.606,0.66,1977,3.1,average
7863,0.356,0.616,0.438,No,0,1,0.24,-5.968,Major,22-06-2018,0.0298,135.929,0.386,2018,3.6,high
11631,0.00786,0.556,0.885,No,1.95E-06,6,0.138,-4.045,Major,22-07-2011,0.0321,125.997,0.771,2011,3.3,average
11333,0.967,0.713,0.24,No,0,3,0.258,-17.113,Major,21-06-1930,0.115,87.327,0.897,1930,1.8,very low
6296,0.349,0.624,0.896,Yes,0,9,0.969,-7.915,Major,24-03-2004,0.47,95.97,0.652,2004,3.9,high
3876,0.292,0.801,0.819,Yes,0,11,0.515,-5.189,Major,01-01-2013,0.158,139.969,0.811,2013,3.9,high
11289,0.282,0.69,0.576,No,0,10,0.109,-8.577,Major,01-01-1997,0.0368,126.914,0.988,1997,3.1,average
11626,0.861,0.371,0.398,No,5.71E-05,11,0.127,-8.778,Minor,01-01-1991,0.0344,103.161,0.324,1991,3.1,average
8958,0.601,0.686,0.758,No,0.0532,0,0.0615,-5.781,Major,01-01-1971,0.0481,98.927,0.962,1971,3.5,low
12856,0.635,0.644,0.409,No,1.63E-05,3,0.101,-8.242,Major,22-05-1967,0.0273,91.508,0.523,1967,2.6,average
9805,0.872,0.226,0.17,No,0.000119,2,0.102,-12.614,Minor,09-11-2012,0.0336,163.863,0.162,2012,4.3,high
13805,0.832,0.687,0.159,No,0,2,0.215,-21.354,Major,29-11-1947,0.804,102.292,0.381,1947,3,very low
4056,0.227,0.571,0.514,No,1.01E-05,9,0.0709,-9.876,Major,02-10-1964,0.0481,106.363,0.651,1964,2.9,low
10113,0.245,0.528,0.557,No,0.0156,2,0.0958,-10.342,Minor,12-02-1981,0.0315,121.732,0.357,1981,4.8,average
13668,0.996,0.392,0.29,No,0.958,0,0.112,-19.273,Major,01-01-1927,0.0348,175.04,0.485,1927,2.7,low
12977,0.776,0.594,0.262,No,0,0,0.0991,-14.74,Major,01-01-1956,0.0713,85.109,0.784,1956,3,very low
13541,0.488,0.6,0.729,No,3.24E-06,2,0.135,-7.281,Major,01-01-1986,0.0272,93.503,0.604,1986,3.1,average
13206,7.82E-05,0.762,0.918,No,0.615,1,0.154,-4.049,Major,27-07-2009,0.0528,123.995,0.966,2009,7.1,very low
15768,0.00356,0.184,0.472,No,0.801,5,0.533,-21.516,Minor,09-01-2017,0.0681,82.638,0.0261,2017,2.2,high
16151,0.395,0.275,0.714,No,0,7,0.115,-5.124,Major,20-02-1998,0.0328,94.082,0.242,1998,3.4,high
9560,0.53,0.455,0.539,No,1.04E-05,0,0.316,-7.958,Major,01-12-1957,0.106,93.492,0.469,1957,6,low
7506,0.369,0.618,0.453,No,0.0113,2,0.0878,-11.287,Major,01-09-1972,0.0334,105.552,0.688,1972,2.6,average
3585,0.13,0.607,0.904,No,0,2,0.134,-7.693,Major,01-01-1972,0.0435,146.831,0.877,1972,3,average
11400,0.669,0.462,0.272,No,5.06E-06,9,0.0954,-12.809,Major,01-11-1964,0.031,94.246,0.218,1964,2.3,low
12657,0.77,0.509,0.417,No,0.0946,10,0.0887,-9.632,Major,22-09-2017,0.0295,134.956,0.482,2017,5.1,high
15539,0.584,0.39,0.513,No,0.282,0,0.141,-10.406,Major,24-02-1975,0.0279,92.242,0.499,1975,5.2,average
6035,0.973,0.546,0.058,No,0.625,7,0.288,-16.558,Major,01-01-1935,0.0476,149.401,0.69,1935,3.2,very low
10192,0.0576,0.497,0.489,Yes,9.91E-05,11,0.122,-7.724,Minor,31-03-2017,0.294,171.853,0.231,2017,4.5,high
519,0.475,0.374,0.587,No,0.000104,2,0.695,-15.821,Major,20-07-1970,0.382,92.328,0.0484,1970,0.9,low
15543,0.000332,0.729,0.855,No,0.411,2,0.277,-8.107,Major,01-01-2014,0.0518,129.977,0.861,2014,8,very low
6246,0.969,0.144,0.274,No,0.217,7,0.386,-14.181,Major,01-01-1953,0.0382,174.626,0.0393,1953,2.7,very low
15858,0.791,0.553,0.483,No,0,7,0.586,-8.504,Major,18-03-1996,0.212,204.213,0.964,1996,3.4,low
8751,0.219,0.7,0.554,Yes,1.36E-06,1,0.419,-5.909,Major,01-01-2013,0.187,97.127,0.0633,2013,3.9,high
7616,0.678,0.528,0.403,No,0.61,10,0.257,-13.416,Minor,01-01-1967,0.0515,121.742,0.54,1967,5.8,very low
15555,0.925,0.418,0.438,No,0,0,0.895,-19.272,Major,27-07-1953,0.94,196.493,0.656,1953,0.6,very low
13710,0.000512,0.655,0.711,No,0.00103,11,0.322,-7.328,Major,21-04-1975,0.158,116.916,0.936,1975,2.5,low
13066,0.1,0.784,0.534,No,0.000168,9,0.0989,-9.898,Minor,12-02-1975,0.205,147.08,0.856,1975,3.4,low
13815,0.604,0.753,0.704,No,1.23E-06,4,0.434,-6.901,Major,29-11-1993,0.0872,80.862,0.795,1993,3.7,low
4181,0.227,0.596,0.759,No,0.000475,9,0.178,-5.457,Major,01-01-1973,0.0491,100.684,0.86,1973,2.6,low
12010,0.853,0.697,0.715,No,0.93,9,0.267,-7.68,Minor,01-01-1962,0.034,126.892,0.788,1962,2.4,low
8697,0.108,0.605,0.493,No,7.88E-05,7,0.0693,-12.201,Major,30-05-1973,0.0319,88.826,0.925,1973,2.5,low
15853,0.267,0.385,0.817,No,0.00191,1,0.0756,-9.073,Major,19-11-1973,0.0659,128.391,0.683,1973,4.8,low
15327,0.024,0.382,0.547,No,0.409,5,0.179,-9.312,Major,01-01-1968,0.0315,81.353,0.437,1968,5.4,low
6491,0.246,0.583,0.767,No,0.0165,0,0.17,-3.004,Major,23-09-1978,0.0266,127.959,0.846,1978,3,low
10245,3.37E-06,0.332,0.992,Yes,0.419,9,0.135,-5.57,Major,23-10-1990,0.109,135.08,0.185,1990,6.1,low
11243,0.995,0.403,0.33,No,4.21E-05,3,0.1,-8.947,Minor,01-01-1940,0.0481,79.146,0.218,1940,4.2,very low
2098,0.27,0.656,0.57,No,0,2,0.172,-8.424,Major,23-05-1969,0.0415,128.302,0.495,1969,2.4,low
4037,0.000217,0.577,0.939,No,0.00338,4,0.565,-5.282,Minor,01-01-2004,0.119,130.122,0.302,2004,4.1,average
14180,0.239,0.851,0.669,No,0.0852,10,0.108,-9.562,Major,01-07-1972,0.0379,126.624,0.911,1972,5,average
1946,0.987,0.43,0.0579,No,0.894,0,0.118,-22.7,Major,01-01-1962,0.078,66.82,0.729,1962,0.6,very low
3631,0.00485,0.499,0.636,No,0.00441,0,0.152,-13.144,Major,26-09-1989,0.0321,170.282,0.462,1989,4,low
301,0.318,0.443,0.817,No,0,7,0.374,-3.729,Major,26-08-2016,0.0511,168.1,0.652,2016,3.1,high
7251,0.0178,0.287,0.45,No,0.867,7,0.127,-9.847,Minor,15-11-1999,0.0307,157.439,0.0574,1999,4.1,low
15890,0.988,0.266,0.194,No,2.22E-05,3,0.109,-16.941,Major,01-01-1966,0.0386,81.722,0.255,1966,3.3,low
14729,0.615,0.341,0.394,No,0.00136,2,0.108,-13.87,Minor,13-07-1973,0.0321,102.047,0.282,1973,4.1,low
5150,0.0916,0.536,0.947,No,0.783,2,0.0608,-9.133,Major,10-08-2005,0.0339,106.997,0.773,2005,7.8,very low
423,0.128,0.819,0.428,No,0.00151,5,0.211,-9.883,Minor,01-01-2012,0.317,87.9,0.454,2012,5.1,average
9104,0.0082,0.652,0.917,No,0,6,0.0509,-6.72,Major,01-01-1998,0.0548,132.975,0.459,1998,4,high
15859,0.0841,0.732,0.396,No,3.58E-05,4,0.105,-9.348,Minor,16-06-2016,0.0286,90.024,0.548,2016,3.3,very high
14843,0.284,0.677,0.871,No,3.02E-05,1,0.405,-7.997,Major,01-01-2000,0.0281,98.446,0.898,2000,4.5,average
1531,0.0192,0.309,0.93,Yes,0.0022,11,0.106,-6.399,Major,25-06-1984,0.125,195.815,0.376,1984,4.7,high
10558,0.0639,0.565,0.832,No,0.0291,8,0.386,-5.751,Minor,16-10-2012,0.108,143.302,0.847,2012,2.9,high
3957,0.981,0.438,0.365,No,0.00016,5,0.105,-15.034,Major,06-04-1942,0.0341,128.63,0.678,1942,3.6,very low
